CLOSE_DEF_PERSON_ID,PLAYER_NAME,PLAYER_LAST_TEAM_ID,PLAYER_LAST_TEAM_ABBREVIATION,PLAYER_POSITION,AGE,GP,G,FREQ,D_FGM,D_FGA,D_FG_PCT,NORMAL_FG_PCT,PCT_PLUSMINUS,DEFENSE_CATEGORY,SEASON_TYPE,FG2M,FG2A,FG2_PCT,NS_FG2_PCT,PLUSMINUS,FG3M,FG3A,FG3_PCT,NS_FG3_PCT,FGM_LT_06,FGA_LT_06,LT_06_PCT,NS_LT_06_PCT,FGM_LT_10,FGA_LT_10,LT_10_PCT,NS_LT_10_PCT,FGM_GT_15,FGA_GT_15,GT_15_PCT,NS_GT_15_PCT
201599,DeAndre Jordan,1610612743,DEN,C,35.0,33,33,1.0,87.0,182.0,0.478,0.498,-0.02,Overall,Regular Season,,,,,,,,,,,,,,,,,,,,,
203935,Marcus Smart,1610612763,MEM,G,30.0,20,20,1.0,74.0,180.0,0.411,0.48,-0.069,Overall,Regular Season,,,,,,,,,,,,,,,,,,,,,
202083,Wesley Matthews,1610612737,ATL,G,37.0,36,36,1.0,85.0,179.0,0.475,0.468,0.006,Overall,Regular Season,,,,,,,,,,,,,,,,,,,,,
1631303,Justin Minaya,1610612757,POR,F,25.0,27,27,1.0,75.0,175.0,0.429,0.462,-0.033,Overall,Regular Season,,,,,,,,,,,,,,,,,,,,,
1629643,Chuma Okeke,1610612753,ORL,F,25.0,40,40,1.0,81.0,175.0,0.463,0.462,0.0,Overall,Regular Season,,,,,,,,,,,,,,,,,,,,,
1630526,Jeremiah Robinson-Earl,1610612740,NOP,F,23.0,30,30,1.0,86.0,175.0,0.491,0.467,0.025,Overall,Regular Season,,,,,,,,,,,,,,,,,,,,,
1641787,Tosan Evbuomwan,1610612765,DET,F,23.0,17,17,1.0,94.0,174.0,0.54,0.48,0.061,Overall,Regular Season,,,,,,,,,,,,,,,,,,,,,
1631124,Julian Strawther,1610612743,DEN,G,22.0,44,44,1.0,76.0,174.0,0.437,0.453,-0.016,Overall,Regular Season,,,,,,,,,,,,,,,,,,,,,
1630235,Trent Forrest,1610612737,ATL,G,26.0,37,37,1.0,81.0,173.0,0.468,0.455,0.014,Overall,Regular Season,,,,,,,,,,,,,,,,,,,,,
1628420,Monte Morris,1610612750,MIN,G,29.0,32,32,1.0,77.0,170.0,0.453,0.456,-0.004,Overall,Regular Season,,,,,,,,,,,,,,,,,,,,,
1630587,Isaiah Livers,1610612765,DET,F,25.0,23,23,1.0,89.0,170.0,0.524,0.471,0.053,Overall,Regular Season,,,,,,,,,,,,,,,,,,,,,
201580,JaVale McGee,1610612758,SAC,C-F,36.0,44,44,1.0,72.0,166.0,0.434,0.49,-0.056,Overall,Regular Season,,,,,,,,,,,,,,,,,,,,,
1630346,Matt Ryan,1610612740,NOP,F,27.0,25,25,1.0,78.0,164.0,0.476,0.463,0.013,Overall,Regular Season,,,,,,,,,,,,,,,,,,,,,
1630527,Brandon Boston,1610612746,LAC,G,22.0,28,28,1.0,79.0,161.0,0.491,0.459,0.031,Overall,Regular Season,,,,,,,,,,,,,,,,,,,,,
203469,Cody Zeller,1610612740,NOP,F-C,31.0,38,38,1.0,78.0,156.0,0.5,0.485,0.015,Overall,Regular Season,,,,,,,,,,,,,,,,,,,,,
1629677,Luka Samanic,1610612762,UTA,F,24.0,35,35,1.0,69.0,151.0,0.457,0.463,-0.006,Overall,Regular Season,,,,,,,,,,,,,,,,,,,,,
203493,Reggie Bullock Jr.,1610612745,HOU,G-F,33.0,39,39,1.0,70.0,148.0,0.473,0.453,0.02,Overall,Regular Season,,,,,,,,,,,,,,,,,,,,,
1630219,Skylar Mays,1610612747,LAL,G,26.0,31,31,1.0,65.0,148.0,0.439,0.46,-0.021,Overall,Regular Season,,,,,,,,,,,,,,,,,,,,,
1627732,Ben Simmons,1610612751,BKN,G-F,27.0,15,15,1.0,77.0,147.0,0.524,0.484,0.04,Overall,Regular Season,,,,,,,,,,,,,,,,,,,,,
1631172,Ousmane Dieng,1610612760,OKC,F,21.0,31,31,1.0,63.0,146.0,0.432,0.449,-0.017,Overall,Regular Season,,,,,,,,,,,,,,,,,,,,,
1631311,Lester Quinones,1610612744,GSW,G,23.0,31,31,1.0,74.0,146.0,0.507,0.45,0.057,Overall,Regular Season,,,,,,,,,,,,,,,,,,,,,
1631241,Javon Freeman-Liberty,1610612761,TOR,G,24.0,19,19,1.0,76.0,146.0,0.521,0.471,0.05,Overall,Regular Season,,,,,,,,,,,,,,,,,,,,,
1629650,Moses Brown,1610612757,POR,C,24.0,22,22,1.0,69.0,145.0,0.476,0.492,-0.016,Overall,Regular Season,,,,,,,,,,,,,,,,,,,,,
1630548,Johnny Juzang,1610612762,UTA,G,23.0,18,18,1.0,67.0,142.0,0.472,0.456,0.016,Overall,Regular Season,,,,,,,,,,,,,,,,,,,,,
1631115,Orlando Robinson,1610612748,MIA,C,23.0,29,29,1.0,72.0,141.0,0.511,0.505,0.006,Overall,Regular Season,,,,,,,,,,,,,,,,,,,,,
1627745,Damian Jones,1610612739,CLE,C,29.0,33,33,1.0,60.0,139.0,0.432,0.468,-0.036,Overall,Regular Season,,,,,,,,,,,,,,,,,,,,,
201988,Patty Mills,1610612748,MIA,G,35.0,30,30,1.0,67.0,135.0,0.496,0.452,0.044,Overall,Regular Season,,,,,,,,,,,,,,,,,,,,,
202066,Garrett Temple,1610612761,TOR,G-F,38.0,25,25,1.0,60.0,134.0,0.448,0.468,-0.021,Overall,Regular Season,,,,,,,,,,,,,,,,,,,,,
1641738,Kobe Brown,1610612746,LAC,F,24.0,34,34,1.0,57.0,131.0,0.435,0.459,-0.023,Overall,Regular Season,,,,,,,,,,,,,,,,,,,,,
1629630,Ja Morant,1610612763,MEM,G,24.0,9,9,1.0,73.0,131.0,0.557,0.472,0.086,Overall,Regular Season,,,,,,,,,,,,,,,,,,,,,
1630556,Kessler Edwards,1610612758,SAC,F,23.0,41,41,1.0,62.0,129.0,0.481,0.455,0.026,Overall,Regular Season,,,,,,,,,,,,,,,,,,,,,
1630322,Lindy Waters III,1610612760,OKC,F,26.0,29,29,1.0,51.0,129.0,0.395,0.442,-0.047,Overall,Regular Season,,,,,,,,,,,,,,,,,,,,,
1630641,Ibou Badji,1610612757,POR,C,21.0,19,19,1.0,59.0,127.0,0.465,0.492,-0.027,Overall,Regular Season,,,,,,,,,,,,,,,,,,,,,
1641765,Olivier-Maxence Prosper,1610612742,DAL,F,21.0,29,29,1.0,59.0,125.0,0.472,0.447,0.025,Overall,Regular Season,,,,,,,,,,,,,,,,,,,,,
201565,Derrick Rose,1610612763,MEM,G,35.0,24,24,1.0,70.0,124.0,0.565,0.461,0.104,Overall,Regular Season,,,,,,,,,,,,,,,,,,,,,
1641763,Julian Phillips,1610612741,CHI,F,20.0,30,30,1.0,61.0,121.0,0.504,0.47,0.034,Overall,Regular Season,,,,,,,,,,,,,,,,,,,,,
1630649,Stanley Umude,1610612765,DET,G,25.0,19,19,1.0,62.0,121.0,0.512,0.461,0.051,Overall,Regular Season,,,,,,,,,,,,,,,,,,,,,
1629004,Svi Mykhailiuk,1610612738,BOS,G-F,27.0,36,36,1.0,42.0,118.0,0.356,0.448,-0.092,Overall,Regular Season,,,,,,,,,,,,,,,,,,,,,
202709,Cory Joseph,1610612744,GSW,G,32.0,24,24,1.0,56.0,116.0,0.483,0.466,0.017,Overall,Regular Season,,,,,,,,,,,,,,,,,,,,,
1641716,Jarace Walker,1610612754,IND,F,20.0,28,28,1.0,60.0,115.0,0.522,0.461,0.061,Overall,Regular Season,,,,,,,,,,,,,,,,,,,,,
1631288,Jamal Cain,1610612748,MIA,F,25.0,19,19,1.0,48.0,113.0,0.425,0.452,-0.027,Overall,Regular Season,,,,,,,,,,,,,,,,,,,,,
1641931,Onuralp Bitim,1610612741,CHI,F,25.0,20,20,1.0,50.0,111.0,0.45,0.44,0.01,Overall,Regular Season,,,,,,,,,,,,,,,,,,,,,
1641778,Leaky Black,1610612766,CHA,F,25.0,25,25,1.0,49.0,110.0,0.445,0.478,-0.033,Overall,Regular Season,,,,,,,,,,,,,,,,,,,,,
1630639,A.J. Lawson,1610612742,DAL,G,23.0,29,29,1.0,56.0,107.0,0.523,0.46,0.063,Overall,Regular Season,,,,,,,,,,,,,,,,,,,,,
1630551,Justin Champagnie,1610612764,WAS,G-F,23.0,15,15,1.0,52.0,107.0,0.486,0.454,0.032,Overall,Regular Season,,,,,,,,,,,,,,,,,,,,,
1630611,Gui Santos,1610612744,GSW,F,22.0,21,21,1.0,56.0,107.0,0.523,0.446,0.077,Overall,Regular Season,,,,,,,,,,,,,,,,,,,,,
1631221,Collin Gillespie,1610612743,DEN,G,25.0,18,18,1.0,43.0,102.0,0.422,0.439,-0.018,Overall,Regular Season,,,,,,,,,,,,,,,,,,,,,
1641741,Ricky Council IV,1610612755,PHI,G,22.0,28,28,1.0,55.0,101.0,0.545,0.459,0.086,Overall,Regular Season,,,,,,,,,,,,,,,,,,,,,
202693,Markieff Morris,1610612742,DAL,F,34.0,24,24,1.0,50.0,98.0,0.51,0.456,0.055,Overall,Regular Season,,,,,,,,,,,,,,,,,,,,,
1630695,Micah Potter,1610612762,UTA,C,26.0,14,14,1.0,47.0,97.0,0.485,0.486,-0.002,Overall,Regular Season,,,,,,,,,,,,,,,,,,,,,
1628984,Devonte' Graham,1610612759,SAS,G,29.0,21,21,1.0,42.0,96.0,0.438,0.457,-0.019,Overall,Regular Season,,,,,,,,,,,,,,,,,,,,,
1629646,Charles Bassey,1610612759,SAS,C-F,23.0,18,18,1.0,48.0,96.0,0.5,0.511,-0.011,Overall,Regular Season,,,,,,,,,,,,,,,,,,,,,
1631338,Mouhamadou Gueye,1610612761,TOR,F,25.0,11,11,1.0,43.0,95.0,0.453,0.485,-0.033,Overall,Regular Season,,,,,,,,,,,,,,,,,,,,,
1630204,Ashton Hagans,1610612757,POR,G-F,24.0,18,18,1.0,37.0,93.0,0.398,0.451,-0.053,Overall,Regular Season,,,,,,,,,,,,,,,,,,,,,
1641723,Kobe Bufkin,1610612737,ATL,G,20.0,16,16,1.0,49.0,89.0,0.551,0.453,0.098,Overall,Regular Season,,,,,,,,,,,,,,,,,,,,,
201959,Taj Gibson,1610612765,DET,F,39.0,17,17,1.0,39.0,88.0,0.443,0.493,-0.05,Overall,Regular Season,,,,,,,,,,,,,,,,,,,,,
1630678,Terry Taylor,1610612741,CHI,F,24.0,21,21,1.0,35.0,88.0,0.398,0.464,-0.066,Overall,Regular Season,,,,,,,,,,,,,,,,,,,,,
1631254,Kenneth Lofton Jr.,1610612762,UTA,F,21.0,18,18,1.0,40.0,87.0,0.46,0.461,-0.001,Overall,Regular Season,,,,,,,,,,,,,,,,,,,,,
1641774,Tristan Vukcevic,1610612764,WAS,F,21.0,8,8,1.0,35.0,86.0,0.407,0.494,-0.087,Overall,Regular Season,,,,,,,,,,,,,,,,,,,,,
1631197,Jared Rhoden,1610612765,DET,G,24.0,16,16,1.0,38.0,86.0,0.442,0.45,-0.009,Overall,Regular Season,,,,,,,,,,,,,,,,,,,,,
1630184,Kira Lewis Jr.,1610612762,UTA,G,23.0,22,22,1.0,38.0,86.0,0.442,0.462,-0.02,Overall,Regular Season,,,,,,,,,,,,,,,,,,,,,
1630177,Theo Maledon,1610612756,PHX,G,23.0,16,16,1.0,38.0,86.0,0.442,0.459,-0.018,Overall,Regular Season,,,,,,,,,,,,,,,,,,,,,
1629669,Jaylen Nowell,1610612758,SAC,G,24.0,11,11,1.0,32.0,82.0,0.39,0.462,-0.071,Overall,Regular Season,,,,,,,,,,,,,,,,,,,,,
1629216,Gabe Vincent,1610612747,LAL,G,28.0,11,11,1.0,35.0,82.0,0.427,0.444,-0.017,Overall,Regular Season,,,,,,,,,,,,,,,,,,,,,
1630243,Trevelin Queen,1610612753,ORL,G,27.0,13,13,1.0,26.0,77.0,0.338,0.466,-0.129,Overall,Regular Season,,,,,,,,,,,,,,,,,,,,,
1629647,Darius Bazley,1610612762,UTA,F,24.0,8,8,1.0,39.0,77.0,0.506,0.461,0.046,Overall,Regular Season,,,,,,,,,,,,,,,,,,,,,
1629057,Robert Williams III,1610612757,POR,C-F,26.0,6,6,1.0,33.0,74.0,0.446,0.488,-0.042,Overall,Regular Season,,,,,,,,,,,,,,,,,,,,,
1627788,Furkan Korkmaz,1610612755,PHI,G-F,26.0,26,26,1.0,37.0,73.0,0.507,0.46,0.046,Overall,Regular Season,,,,,,,,,,,,,,,,,,,,,
1628962,Udoka Azubuike,1610612756,PHX,C-F,24.0,15,15,1.0,29.0,71.0,0.408,0.488,-0.08,Overall,Regular Season,,,,,,,,,,,,,,,,,,,,,
1629750,Javonte Green,1610612741,CHI,G,30.0,9,9,1.0,34.0,68.0,0.5,0.487,0.013,Overall,Regular Season,,,,,,,,,,,,,,,,,,,,,
1630240,Saben Lee,1610612756,PHX,G,25.0,18,18,1.0,32.0,68.0,0.471,0.468,0.002,Overall,Regular Season,,,,,,,,,,,,,,,,,,,,,
1631100,AJ Griffin,1610612737,ATL,F,20.0,19,19,1.0,32.0,67.0,0.478,0.462,0.016,Overall,Regular Season,,,,,,,,,,,,,,,,,,,,,
1629716,Marques Bolden,1610612766,CHA,C,26.0,10,10,1.0,34.0,66.0,0.515,0.514,0.001,Overall,Regular Season,,,,,,,,,,,,,,,,,,,,,
203648,Thanasis Antetokounmpo,1610612749,MIL,F,31.0,24,24,1.0,20.0,64.0,0.313,0.448,-0.136,Overall,Regular Season,,,,,,,,,,,,,,,,,,,,,
1630314,Brandon Williams,1610612742,DAL,G,24.0,15,15,1.0,34.0,63.0,0.54,0.435,0.104,Overall,Regular Season,,,,,,,,,,,,,,,,,,,,,
1630562,Matt Hurt,1610612763,MEM,F,24.0,7,7,1.0,30.0,63.0,0.476,0.455,0.021,Overall,Regular Season,,,,,,,,,,,,,,,,,,,,,
1630568,Luka Garza,1610612750,MIN,C,25.0,19,19,1.0,31.0,61.0,0.508,0.481,0.027,Overall,Regular Season,,,,,,,,,,,,,,,,,,,,,
1630285,Zavier Simpson,1610612765,DET,G,27.0,7,7,1.0,27.0,61.0,0.443,0.454,-0.012,Overall,Regular Season,,,,,,,,,,,,,,,,,,,,,
203490,Otto Porter Jr.,1610612761,TOR,F,31.0,14,14,1.0,23.0,61.0,0.377,0.464,-0.087,Overall,Regular Season,,,,,,,,,,,,,,,,,,,,,
1631262,Jules Bernard,1610612764,WAS,G,24.0,15,15,1.0,32.0,59.0,0.542,0.463,0.079,Overall,Regular Season,,,,,,,,,,,,,,,,,,,,,
1641732,Colby Jones,1610612758,SAC,G,22.0,20,20,1.0,27.0,58.0,0.466,0.45,0.016,Overall,Regular Season,,,,,,,,,,,,,,,,,,,,,
1629875,Xavier Moon,1610612746,LAC,G,29.0,11,11,1.0,30.0,58.0,0.517,0.443,0.074,Overall,Regular Season,,,,,,,,,,,,,,,,,,,,,
1631466,Nate Williams,1610612745,HOU,G,25.0,19,19,1.0,26.0,55.0,0.473,0.438,0.035,Overall,Regular Season,,,,,,,,,,,,,,,,,,,,,
1630696,Dru Smith,1610612748,MIA,G,26.0,8,8,1.0,31.0,55.0,0.564,0.468,0.096,Overall,Regular Season,,,,,,,,,,,,,,,,,,,,,
203925,Joe Harris,1610612765,DET,G-F,32.0,14,14,1.0,28.0,55.0,0.509,0.467,0.042,Overall,Regular Season,,,,,,,,,,,,,,,,,,,,,
1631321,Sidy Cissoko,1610612759,SAS,G,20.0,8,8,1.0,25.0,53.0,0.472,0.477,-0.005,Overall,Regular Season,,,,,,,,,,,,,,,,,,,,,
1641970,Maozinha Pereira,1610612763,MEM,F,23.0,6,6,1.0,19.0,53.0,0.358,0.481,-0.123,Overall,Regular Season,,,,,,,,,,,,,,,,,,,,,
1642013,Malik Williams,1610612761,TOR,C,25.0,7,7,1.0,26.0,51.0,0.51,0.486,0.024,Overall,Regular Season,,,,,,,,,,,,,,,,,,,,,
1630186,Jahmi'us Ramsey,1610612761,TOR,G,23.0,7,7,1.0,26.0,50.0,0.52,0.469,0.051,Overall,Regular Season,,,,,,,,,,,,,,,,,,,,,
1630610,DeJon Jarreau,1610612763,MEM,G,26.0,9,9,1.0,23.0,50.0,0.46,0.471,-0.011,Overall,Regular Season,,,,,,,,,,,,,,,,,,,,,
1628385,Harry Giles III,1610612747,LAL,F-C,26.0,18,18,1.0,28.0,49.0,0.571,0.456,0.116,Overall,Regular Season,,,,,,,,,,,,,,,,,,,,,
1630288,Jeff Dowtin Jr.,1610612755,PHI,G,27.0,10,10,1.0,23.0,49.0,0.469,0.434,0.035,Overall,Regular Season,,,,,,,,,,,,,,,,,,,,,
1629685,Dylan Windler,1610612737,ATL,G-F,27.0,12,12,1.0,22.0,49.0,0.449,0.422,0.027,Overall,Regular Season,,,,,,,,,,,,,,,,,,,,,
1626246,Boban Marjanovic,1610612745,HOU,C,35.0,13,13,1.0,19.0,48.0,0.396,0.462,-0.066,Overall,Regular Season,,,,,,,,,,,,,,,,,,,,,
1629634,Brandon Clarke,1610612763,MEM,F,27.0,6,6,1.0,26.0,48.0,0.542,0.488,0.053,Overall,Regular Season,,,,,,,,,,,,,,,,,,,,,
201577,Robin Lopez,1610612749,MIL,C,36.0,8,8,1.0,24.0,47.0,0.511,0.497,0.014,Overall,Regular Season,,,,,,,,,,,,,,,,,,,,,
1629618,Jalen Pickett,1610612743,DEN,G,24.0,18,18,1.0,25.0,45.0,0.556,0.448,0.107,Overall,Regular Season,,,,,,,,,,,,,,,,,,,,,
1629717,Armoni Brooks,1610612751,BKN,G,26.0,8,8,1.0,19.0,43.0,0.442,0.457,-0.015,Overall,Regular Season,,,,,,,,,,,,,,,,,,,,,
1631169,Josh Minott,1610612750,MIN,F,21.0,22,22,1.0,24.0,40.0,0.6,0.421,0.179,Overall,Regular Season,,,,,,,,,,,,,,,,,,,,,
1631217,Moussa Diabaté,1610612746,LAC,F,22.0,10,10,1.0,21.0,39.0,0.538,0.455,0.084,Overall,Regular Season,,,,,,,,,,,,,,,,,,,,,
1631306,Cole Swider,1610612748,MIA,F,25.0,12,12,1.0,14.0,38.0,0.368,0.46,-0.091,Overall,Regular Season,,,,,,,,,,,,,,,,,,,,,
1641720,Jalen Hood-Schifino,1610612747,LAL,G,21.0,15,15,1.0,19.0,37.0,0.514,0.447,0.067,Overall,Regular Season,,,,,,,,,,,,,,,,,,,,,
1641734,Emoni Bates,1610612739,CLE,F,20.0,12,12,1.0,19.0,36.0,0.528,0.427,0.101,Overall,Regular Season,,,,,,,,,,,,,,,,,,,,,
1630554,Jason Preston,1610612762,UTA,G,24.0,7,7,1.0,17.0,36.0,0.472,0.453,0.019,Overall,Regular Season,,,,,,,,,,,,,,,,,,,,,
1631123,Jamaree Bouyea,1610612759,SAS,G,25.0,7,7,1.0,18.0,35.0,0.514,0.433,0.081,Overall,Regular Season,,,,,,,,,,,,,,,,,,,,,
1630658,Colin Castleton,1610612747,LAL,C,24.0,11,11,1.0,19.0,35.0,0.543,0.447,0.096,Overall,Regular Season,,,,,,,,,,,,,,,,,,,,,
1641721,Maxwell Lewis,1610612747,LAL,F,21.0,19,19,1.0,18.0,35.0,0.514,0.464,0.051,Overall,Regular Season,,,,,,,,,,,,,,,,,,,,,
1630181,R.J. Hampton,1610612748,MIA,G,23.0,6,6,1.0,13.0,35.0,0.371,0.478,-0.106,Overall,Regular Season,,,,,,,,,,,,,,,,,,,,,
1630600,Isaiah Mobley,1610612739,CLE,F,24.0,8,8,1.0,17.0,34.0,0.5,0.456,0.044,Overall,Regular Season,,,,,,,,,,,,,,,,,,,,,
1630846,Olivier Sarr,1610612760,OKC,C,25.0,11,11,1.0,13.0,34.0,0.382,0.464,-0.082,Overall,Regular Season,,,,,,,,,,,,,,,,,,,,,
1631173,Terquavion Smith,1610612755,PHI,G,21.0,9,9,1.0,19.0,33.0,0.576,0.445,0.131,Overall,Regular Season,,,,,,,,,,,,,,,,,,,,,
1631243,Mouhamed Gueye,1610612737,ATL,F,21.0,4,4,1.0,15.0,33.0,0.455,0.476,-0.022,Overall,Regular Season,,,,,,,,,,,,,,,,,,,,,
1641753,Chris Livingston,1610612749,MIL,F,20.0,12,12,1.0,15.0,31.0,0.484,0.454,0.03,Overall,Regular Season,,,,,,,,,,,,,,,,,,,,,
1641851,Timmy Allen,1610612763,MEM,F,24.0,5,5,1.0,16.0,31.0,0.516,0.457,0.059,Overall,Regular Season,,,,,,,,,,,,,,,,,,,,,
1631205,Buddy Boeheim,1610612765,DET,F,24.0,7,7,1.0,15.0,29.0,0.517,0.483,0.034,Overall,Regular Season,,,,,,,,,,,,,,,,,,,,,
1631298,Jack White,1610612760,OKC,F,26.0,4,4,1.0,12.0,29.0,0.414,0.473,-0.059,Overall,Regular Season,,,,,,,,,,,,,,,,,,,,,
1631157,Ryan Rollins,1610612749,MIL,G,21.0,9,9,1.0,8.0,28.0,0.286,0.447,-0.161,Overall,Regular Season,,,,,,,,,,,,,,,,,,,,,
1641754,Seth Lundy,1610612737,ATL,G-F,24.0,8,8,1.0,17.0,28.0,0.607,0.416,0.191,Overall,Regular Season,,,,,,,,,,,,,,,,,,,,,
1630618,D.J. Carton,1610612761,TOR,G,23.0,4,4,1.0,14.0,27.0,0.519,0.454,0.064,Overall,Regular Season,,,,,,,,,,,,,,,,,,,,,
1629117,Wenyen Gabriel,1610612738,BOS,F,27.0,5,5,1.0,11.0,27.0,0.407,0.466,-0.058,Overall,Regular Season,,,,,,,,,,,,,,,,,,,,,
1641775,Jordan Walsh,1610612738,BOS,G,20.0,7,7,1.0,12.0,27.0,0.444,0.45,-0.006,Overall,Regular Season,,,,,,,,,,,,,,,,,,,,,
1630547,James Bouknight,1610612766,CHA,G,23.0,12,12,1.0,10.0,26.0,0.385,0.481,-0.096,Overall,Regular Season,,,,,,,,,,,,,,,,,,,,,
1631220,Dereon Seabron,1610612740,NOP,G,24.0,6,6,1.0,8.0,25.0,0.32,0.442,-0.122,Overall,Regular Season,,,,,,,,,,,,,,,,,,,,,
1628424,Kobi Simmons,1610612761,TOR,G,26.0,4,4,1.0,11.0,25.0,0.44,0.445,-0.005,Overall,Regular Season,,,,,,,,,,,,,,,,,,,,,
1631257,Jermaine Samuels Jr.,1610612745,HOU,F,25.0,10,10,1.0,9.0,25.0,0.36,0.44,-0.08,Overall,Regular Season,,,,,,,,,,,,,,,,,,,,,
203933,T.J. Warren,1610612750,MIN,F,30.0,9,9,1.0,13.0,24.0,0.542,0.465,0.077,Overall,Regular Season,,,,,,,,,,,,,,,,,,,,,
1630643,Jay Huff,1610612743,DEN,C,26.0,11,11,1.0,11.0,24.0,0.458,0.461,-0.003,Overall,Regular Season,,,,,,,,,,,,,,,,,,,,,
1641816,Hunter Tyson,1610612743,DEN,F,24.0,11,11,1.0,8.0,23.0,0.348,0.424,-0.076,Overall,Regular Season,,,,,,,,,,,,,,,,,,,,,
1630207,Nate Hinton,1610612745,HOU,G-F,25.0,9,9,1.0,12.0,23.0,0.522,0.454,0.068,Overall,Regular Season,,,,,,,,,,,,,,,,,,,,,
1631111,Wendell Moore Jr.,1610612750,MIN,G,22.0,15,15,1.0,10.0,22.0,0.455,0.439,0.016,Overall,Regular Season,,,,,,,,,,,,,,,,,,,,,
1629308,Juan Toscano-Anderson,1610612758,SAC,F,31.0,8,8,1.0,11.0,22.0,0.5,0.427,0.073,Overall,Regular Season,,,,,,,,,,,,,,,,,,,,,
1629678,Admiral Schofield,1610612753,ORL,F,27.0,15,15,1.0,6.0,21.0,0.286,0.473,-0.187,Overall,Regular Season,,,,,,,,,,,,,,,,,,,,,
201949,James Johnson,1610612754,IND,F,37.0,8,8,1.0,10.0,21.0,0.476,0.404,0.072,Overall,Regular Season,,,,,,,,,,,,,,,,,,,,,
1629010,Jerome Robinson,1610612744,GSW,G,27.0,12,12,1.0,8.0,21.0,0.381,0.396,-0.015,Overall,Regular Season,,,,,,,,,,,,,,,,,,,,,
1630564,RaiQuan Gray,1610612759,SAS,F,24.0,3,3,1.0,10.0,21.0,0.476,0.45,0.026,Overall,Regular Season,,,,,,,,,,,,,,,,,,,,,
1641724,Jett Howard,1610612753,ORL,G,20.0,10,10,1.0,9.0,21.0,0.429,0.458,-0.03,Overall,Regular Season,,,,,,,,,,,,,,,,,,,,,
1627853,Ryan Arcidiacono,1610612752,NYK,G,30.0,11,11,1.0,6.0,20.0,0.3,0.447,-0.147,Overall,Regular Season,,,,,,,,,,,,,,,,,,,,,
1631131,Oscar Tshiebwe,1610612754,IND,F-C,24.0,8,8,1.0,12.0,20.0,0.6,0.471,0.129,Overall,Regular Season,,,,,,,,,,,,,,,,,,,,,
1641766,Adama Sanogo,1610612741,CHI,F,22.0,5,5,1.0,7.0,20.0,0.35,0.453,-0.103,Overall,Regular Season,,,,,,,,,,,,,,,,,,,,,
1641735,Amari Bailey,1610612766,CHA,G,20.0,7,7,1.0,8.0,20.0,0.4,0.435,-0.035,Overall,Regular Season,,,,,,,,,,,,,,,,,,,,,
1631159,Leonard Miller,1610612750,MIN,F,20.0,11,11,1.0,9.0,18.0,0.5,0.444,0.056,Overall,Regular Season,,,,,,,,,,,,,,,,,,,,,
1641793,D'Moi Hodge,1610612747,LAL,G,25.0,3,3,1.0,9.0,18.0,0.5,0.433,0.067,Overall,Regular Season,,,,,,,,,,,,,,,,,,,,,
1630535,Greg Brown III,1610612742,DAL,F,22.0,4,4,1.0,6.0,18.0,0.333,0.413,-0.08,Overall,Regular Season,,,,,,,,,,,,,,,,,,,,,
1630296,Braxton Key,1610612743,DEN,F,27.0,13,13,1.0,10.0,18.0,0.556,0.461,0.095,Overall,Regular Season,,,,,,,,,,,,,,,,,,,,,
1641749,Keyontae Johnson,1610612760,OKC,F,24.0,7,7,1.0,7.0,17.0,0.412,0.408,0.003,Overall,Regular Season,,,,,,,,,,,,,,,,,,,,,
1631120,JD Davison,1610612738,BOS,G,21.0,6,6,1.0,7.0,17.0,0.412,0.428,-0.016,Overall,Regular Season,,,,,,,,,,,,,,,,,,,,,
1630553,Keon Johnson,1610612751,BKN,G,22.0,4,4,1.0,11.0,17.0,0.647,0.485,0.162,Overall,Regular Season,,,,,,,,,,,,,,,,,,,,,
1641788,Alex Fudge,1610612742,DAL,F,21.0,4,4,1.0,9.0,15.0,0.6,0.464,0.136,Overall,Regular Season,,,,,,,,,,,,,,,,,,,,,
1631102,TyTy Washington Jr.,1610612749,MIL,G,22.0,5,5,1.0,5.0,15.0,0.333,0.436,-0.102,Overall,Regular Season,,,,,,,,,,,,,,,,,,,,,
1629610,DaQuan Jeffries,1610612752,NYK,G-F,26.0,9,9,1.0,8.0,14.0,0.571,0.434,0.138,Overall,Regular Season,,,,,,,,,,,,,,,,,,,,,
1641771,Jalen Slawson,1610612758,SAC,F,24.0,8,8,1.0,5.0,13.0,0.385,0.452,-0.068,Overall,Regular Season,,,,,,,,,,,,,,,,,,,,,
1630561,David Duke Jr.,1610612759,SAS,G,24.0,3,3,1.0,5.0,13.0,0.385,0.437,-0.052,Overall,Regular Season,,,,,,,,,,,,,,,,,,,,,
1641926,Dexter Dennis,1610612742,DAL,G,25.0,3,3,1.0,6.0,13.0,0.462,0.485,-0.024,Overall,Regular Season,,,,,,,,,,,,,,,,,,,,,
1630311,Pat Spencer,1610612744,GSW,G,27.0,4,4,1.0,4.0,12.0,0.333,0.445,-0.112,Overall,Regular Season,,,,,,,,,,,,,,,,,,,,,
1641757,Jordan Miller,1610612746,LAC,G,24.0,6,6,1.0,6.0,12.0,0.5,0.44,0.06,Overall,Regular Season,,,,,,,,,,,,,,,,,,,,,
201980,Danny Green,1610612755,PHI,G,37.0,2,2,1.0,8.0,11.0,0.727,0.478,0.25,Overall,Regular Season,,,,,,,,,,,,,,,,,,,,,
